pasi_rezolutie;timp_rezolutie;cpu_rezolutie;memorie_rezolutie;pasi_dp;timp_dp;cpu_dp;memorie_dp;pasi_dpll;timp_dpll;cpu_dpll;memorie_dpll;rezultat
1625;0,264214;0,234375;0,00;109;0,023176;0,031250;0,01;62;0,009126;0,000000;0,00;SAT
1769;0,222841;0,203125;0,11;111;0,035041;0,031250;0,00;63;0,011895;0,015625;0,40;SAT
100;0,004838;0,000000;0,20;102;0,023079;0,015625;0,01;2;0,020853;0,000000;0,00;UNSAT
1498;0,217109;0,171875;0,51;130;0,031327;0,031250;0,00;64;0,011673;0,015625;0,52;SAT
1918;0,321431;0,250000;0,35;108;0,019045;0,015625;0,00;58;0,020104;0,000000;0,05;SAT
1762;0,465864;0,234375;0,74;122;0,031532;0,015625;0,02;64;0,018820;0,000000;0,00;SAT
1913;0,331580;0,265625;0,00;104;0,024745;0,015625;0,00;52;0,010092;0,000000;0,27;SAT
1696;0,310812;0,265625;0,00;132;0,024638;0,000000;0,05;64;0,027683;0,015625;0,37;SAT
1751;0,255583;0,218750;0,38;120;0,026019;0,015625;0,00;66;0,029178;0,015625;0,06;SAT
1762;0,257142;0,218750;0,00;133;0,027917;0,000000;0,00;61;0,008861;0,015625;0,32;SAT
100;0,002343;0,000000;0,17;133;0,022255;0,015625;0,00;2;0,006001;0,000000;0,00;UNSAT
100;0,014451;0,000000;0,34;118;0,018236;0,015625;0,02;2;0,008197;0,000000;0,00;UNSAT
100;0,037586;0,046875;0,00;104;0,023931;0,031250;0,01;2;0,001372;0,000000;0,00;UNSAT
100;0,010306;0,015625;0,53;120;0,022138;0,031250;0,01;2;0,001665;0,000000;0,00;UNSAT
1931;0,329751;0,265625;0,00;130;0,024355;0,031250;0,00;56;0,017872;0,015625;0,23;SAT
2002;0,326400;0,265625;0,00;134;0,027678;0,015625;0,00;55;0,010823;0,015625;0,00;SAT
100;0,198162;0,140625;0,00;119;0,031827;0,031250;0,00;2;0,003961;0,000000;0,00;UNSAT
1798;0,298884;0,171875;0,40;129;0,022203;0,000000;0,08;65;0,012783;0,000000;0,00;SAT
1417;0,264039;0,156250;0,52;126;0,016665;0,000000;0,00;59;0,012735;0,015625;0,00;SAT
1589;0,210163;0,203125;0,14;114;0,023736;0,031250;0,08;59;0,020690;0,000000;0,07;SAT
1956;0,262464;0,250000;0,00;119;0,026475;0,015625;0,00;64;0,015583;0,000000;0,00;SAT
100;0,143631;0,078125;0,12;106;0,019097;0,015625;0,00;2;0,029852;0,000000;0,01;UNSAT
100;0,066642;0,062500;0,32;127;0,023282;0,015625;0,00;2;0,012681;0,000000;0,00;UNSAT
100;0,153565;0,093750;0,50;114;0,016516;0,015625;0,00;2;0,002294;0,000000;0,00;UNSAT
1959;0,288433;0,265625;0,12;132;0,025445;0,015625;0,00;58;0,008983;0,015625;0,18;SAT
1851;0,298136;0,265625;0,95;119;0,024050;0,015625;0,00;53;0,007344;0,000000;0,07;SAT
1302;0,214576;0,171875;0,00;119;0,018178;0,015625;0,01;59;0,026208;0,015625;0,31;SAT
1744;0,305342;0,187500;0,18;116;0,025241;0,031250;0,00;59;0,023726;0,015625;0,09;SAT
1368;0,164843;0,171875;0,00;128;0,027100;0,015625;0,18;51;0,041080;0,000000;0,39;SAT
2020;0,314676;0,234375;0,09;108;0,020836;0,031250;0,11;66;0,019843;0,015625;0,05;SAT
100;0,079670;0,046875;0,00;124;0,034021;0,031250;0,01;2;0,003964;0,000000;0,00;UNSAT
1717;0,262331;0,203125;0,03;130;0,026502;0,015625;0,00;59;0,018818;0,015625;0,43;SAT
100;0,013815;0,000000;0,20;120;0,030822;0,000000;0,00;2;0,046731;0,000000;0,00;UNSAT
1872;0,347126;0,281250;0,00;115;0,022680;0,015625;0,16;58;0,016837;0,000000;0,00;SAT
1839;0,244384;0,203125;0,12;101;0,021531;0,015625;0,00;56;0,029365;0,015625;0,29;SAT
1682;0,273313;0,250000;0,00;136;0,025168;0,031250;0,00;59;0,013442;0,000000;0,23;SAT
1830;0,291310;0,218750;0,41;123;0,023529;0,015625;0,00;58;0,014235;0,000000;0,53;SAT
1771;0,216444;0,203125;0,00;117;0,019668;0,015625;0,00;58;0,036989;0,000000;0,38;SAT
1563;0,210587;0,187500;0,66;127;0,024796;0,015625;0,00;64;0,019934;0,015625;0,04;SAT
100;0,007079;0,000000;0,18;124;0,036784;0,015625;0,00;2;0,003413;0,000000;0,00;UNSAT
1684;0,307675;0,250000;0,00;128;0,023879;0,015625;0,00;57;0,007872;0,000000;0,29;SAT
100;0,040463;0,046875;0,00;116;0,039020;0,015625;0,12;2;0,002407;0,000000;0,00;UNSAT
1772;0,292115;0,218750;0,00;124;0,069267;0,031250;0,00;58;0,035109;0,000000;0,19;SAT
1693;0,270981;0,234375;0,16;134;0,046264;0,015625;0,00;59;0,041756;0,000000;0,21;SAT
1922;0,307284;0,250000;0,24;122;0,022435;0,015625;0,00;59;0,012029;0,000000;0,02;SAT
1766;0,234844;0,218750;0,15;125;0,024258;0,015625;0,00;59;0,023179;0,015625;0,20;SAT
100;0,010137;0,015625;0,00;108;0,019934;0,015625;0,00;2;0,019882;0,000000;0,06;UNSAT
1688;0,221416;0,203125;0,32;111;0,022149;0,031250;0,00;58;0,008826;0,000000;0,36;SAT
1590;0,275515;0,234375;0,25;117;0,028876;0,015625;0,00;59;0,038046;0,000000;0,02;SAT
1454;0,286422;0,187500;0,16;116;0,021793;0,015625;0,00;64;0,033328;0,015625;0,00;SAT
100;0,216978;0,203125;0,27;121;0,026495;0,000000;0,06;2;0,001260;0,000000;0,00;UNSAT
1784;0,300625;0,218750;0,00;134;0,063061;0,015625;0,00;62;0,049399;0,015625;0,25;SAT
1853;0,268044;0,234375;0,09;101;0,023205;0,031250;0,00;54;0,031344;0,015625;0,19;SAT
1702;0,230179;0,234375;0,00;122;0,027479;0,015625;0,00;62;0,013828;0,015625;0,31;SAT
1691;0,318824;0,203125;0,00;135;0,046646;0,031250;0,00;61;0,014061;0,015625;0,46;SAT
1534;0,211647;0,218750;0,14;122;0,033789;0,015625;0,05;61;0,041039;0,015625;0,12;SAT
1836;0,419995;0,265625;0,05;131;0,027784;0,015625;0,00;61;0,021747;0,000000;0,36;SAT
1741;0,336031;0,234375;0,00;114;0,026100;0,015625;0,00;55;0,010719;0,015625;0,17;SAT
1963;0,386858;0,281250;0,63;102;0,025994;0,015625;0,00;57;0,017034;0,000000;0,00;SAT
1881;0,418708;0,312500;0,15;126;0,032122;0,031250;0,00;55;0,012169;0,000000;0,42;SAT
1813;0,374852;0,312500;0,14;120;0,018190;0,031250;0,00;63;0,017291;0,015625;0,34;SAT
1864;0,320751;0,218750;0,00;117;0,022843;0,015625;0,00;54;0,011159;0,000000;0,24;SAT
100;0,061937;0,015625;0,22;125;0,037460;0,015625;0,00;2;0,044920;0,000000;0,00;UNSAT
1781;0,287806;0,187500;0,49;127;0,026783;0,031250;0,00;58;0,019966;0,015625;0,02;SAT
1864;0,342205;0,156250;0,66;123;0,031222;0,015625;0,00;63;0,018839;0,015625;0,20;SAT
1981;0,389750;0,296875;0,38;132;0,021815;0,031250;0,00;56;0,021374;0,015625;0,16;SAT
100;0,016896;0,015625;0,00;116;0,051999;0,015625;0,04;2;0,034929;0,000000;0,06;UNSAT
1748;0,305777;0,234375;0,00;124;0,024737;0,031250;0,10;60;0,021195;0,000000;0,09;SAT
1515;0,297648;0,218750;0,04;117;0,019299;0,015625;0,00;58;0,013198;0,000000;0,00;SAT
100;0,068672;0,031250;0,46;115;0,069216;0,031250;0,00;2;0,014401;0,000000;0,00;UNSAT
1647;0,238897;0,203125;0,00;119;0,020190;0,015625;0,00;68;0,018775;0,015625;0,44;SAT
2049;0,329520;0,265625;0,66;119;0,029397;0,015625;0,00;61;0,024632;0,015625;0,00;SAT
1752;0,246237;0,218750;0,00;126;0,026351;0,015625;0,00;63;0,025429;0,000000;0,16;SAT
1528;0,311908;0,203125;0,50;110;0,019478;0,015625;0,00;66;0,020729;0,015625;0,30;SAT
100;0,027432;0,000000;0,29;103;0,019797;0,015625;0,01;2;0,012204;0,000000;0,00;UNSAT
1781;0,324404;0,281250;0,00;127;0,022981;0,031250;0,00;61;0,014448;0,000000;0,29;SAT
1791;0,359526;0,250000;0,30;105;0,030905;0,031250;0,00;58;0,018904;0,000000;0,26;SAT
100;0,058751;0,031250;0,34;111;0,028544;0,031250;0,00;2;0,001522;0,000000;0,00;UNSAT
100;0,138400;0,109375;0,00;109;0,023726;0,015625;0,00;2;0,006159;0,000000;0,01;UNSAT
1446;0,254865;0,171875;0,00;106;0,027261;0,015625;0,00;64;0,011704;0,015625;0,00;SAT
1758;0,263135;0,250000;0,87;123;0,049866;0,015625;0,00;51;0,020638;0,000000;0,00;SAT
1784;0,333105;0,187500;0,00;115;0,021622;0,015625;0,07;54;0,012693;0,000000;0,09;SAT
1677;0,289469;0,234375;0,00;120;0,020372;0,015625;0,00;65;0,013159;0,015625;0,13;SAT
100;0,014244;0,015625;0,42;113;0,017311;0,031250;0,00;2;0,016454;0,000000;0,00;UNSAT
1562;0,284356;0,250000;0,17;133;0,019957;0,015625;0,00;64;0,037146;0,015625;0,38;SAT
1513;0,288653;0,156250;0,29;120;0,018867;0,015625;0,00;60;0,027585;0,000000;0,00;SAT
100;0,015189;0,000000;0,31;118;0,029050;0,015625;0,00;2;0,002851;0,000000;0,00;UNSAT
100;0,003164;0,000000;0,01;100;0,021029;0,015625;0,00;2;0,002127;0,000000;0,06;UNSAT
100;0,013180;0,015625;0,00;115;0,024738;0,031250;0,04;2;0,037291;0,000000;0,02;UNSAT
1967;0,378507;0,265625;0,70;122;0,029686;0,031250;0,00;53;0,025130;0,015625;0,13;SAT
1913;0,313516;0,234375;0,00;130;0,027140;0,015625;0,03;61;0,010086;0,015625;0,09;SAT
1848;0,360553;0,234375;0,00;112;0,020178;0,031250;0,00;59;0,012073;0,000000;0,31;SAT
1629;0,313545;0,250000;0,64;116;0,020046;0,015625;0,00;59;0,028136;0,015625;0,17;SAT
1669;0,315338;0,203125;0,25;100;0,018265;0,015625;0,00;57;0,009685;0,015625;0,20;SAT
1525;0,273971;0,203125;0,60;113;0,020423;0,015625;0,00;61;0,008319;0,015625;0,33;SAT
100;0,004578;0,015625;0,22;104;0,018479;0,000000;0,00;2;0,000535;0,000000;0,00;UNSAT
1845;0,312078;0,250000;0,48;125;0,025449;0,000000;0,00;59;0,019512;0,015625;0,32;SAT
100;0,066059;0,000000;0,04;116;0,047783;0,015625;0,02;2;0,018335;0,000000;0,00;UNSAT
100;0,030375;0,000000;0,41;148;0,027033;0,031250;0,01;2;0,002818;0,000000;0,00;UNSAT
1622;0,284866;0,218750;0,15;98;0,022360;0,031250;0,04;54;0,012136;0,000000;0,01;SAT
1948;0,278735;0,234375;0,17;110;0,022331;0,015625;0,00;55;0,015120;0,000000;0,44;SAT
1929;0,308580;0,265625;0,00;118;0,018646;0,015625;0,06;60;0,011741;0,000000;0,29;SAT
1546;0,302482;0,156250;0,21;128;0,031533;0,015625;0,00;65;0,010641;0,000000;0,00;SAT
1603;0,238071;0,203125;0,00;121;0,020859;0,015625;0,00;55;0,014199;0,015625;0,33;SAT
100;0,230089;0,187500;0,01;124;0,027622;0,015625;0,00;2;0,007887;0,000000;0,01;UNSAT
1893;0,300167;0,296875;0,00;106;0,017724;0,031250;0,17;55;0,009067;0,000000;0,31;SAT
1680;0,310399;0,234375;0,00;117;0,022879;0,015625;0,03;56;0,012024;0,000000;0,60;SAT
1507;0,250366;0,218750;0,21;105;0,024143;0,000000;0,00;59;0,016546;0,000000;0,00;SAT
100;0,069443;0,046875;0,00;132;0,017696;0,000000;0,01;2;0,003158;0,000000;0,00;UNSAT
100;0,004318;0,000000;0,05;120;0,021148;0,015625;0,00;2;0,001883;0,000000;0,00;UNSAT
1572;0,256644;0,234375;0,00;97;0,021119;0,015625;0,00;58;0,019411;0,000000;0,00;SAT
1858;0,277203;0,265625;0,06;125;0,023831;0,015625;0,03;60;0,018288;0,031250;0,41;SAT
1688;0,269855;0,234375;0,00;132;0,027480;0,031250;0,17;63;0,013043;0,015625;0,18;SAT
1822;0,286691;0,265625;0,01;114;0,021584;0,015625;0,00;58;0,010541;0,015625;0,14;SAT
1683;0,243165;0,250000;0,39;114;0,019118;0,015625;0,02;63;0,015682;0,000000;0,00;SAT
1814;0,328201;0,250000;0,48;132;0,019912;0,015625;0,00;63;0,012534;0,015625;0,00;SAT
1685;0,261364;0,234375;0,00;107;0,021005;0,015625;0,00;59;0,009507;0,000000;0,37;SAT
1795;0,272033;0,234375;0,00;96;0,019764;0,015625;0,00;53;0,017955;0,000000;0,34;SAT
1798;0,264055;0,218750;0,33;112;0,017904;0,015625;0,01;59;0,016739;0,000000;0,00;SAT
1851;0,283498;0,250000;0,59;128;0,023921;0,015625;0,00;58;0,021811;0,015625;0,15;SAT
1640;0,238027;0,218750;0,16;109;0,020564;0,000000;0,00;61;0,010872;0,015625;0,34;SAT
1723;0,243304;0,234375;0,14;121;0,025659;0,015625;0,00;57;0,008349;0,000000;0,35;SAT
100;0,025341;0,031250;0,12;134;0,017196;0,015625;0,00;2;0,000652;0,000000;0,01;UNSAT
1915;0,305236;0,296875;0,00;116;0,020064;0,015625;0,00;58;0,011172;0,015625;0,12;SAT
100;0,015324;0,015625;0,31;129;0,021660;0,015625;0,00;2;0,006757;0,000000;0,02;UNSAT
1594;0,278209;0,234375;0,00;125;0,023752;0,015625;0,00;55;0,010987;0,000000;0,00;SAT
1641;0,264241;0,218750;0,25;109;0,020314;0,015625;0,00;58;0,009240;0,015625;0,03;SAT
1697;0,258211;0,234375;0,34;129;0,021972;0,031250;0,00;62;0,013482;0,015625;0,14;SAT
1629;0,251197;0,234375;0,26;127;0,018337;0,015625;0,00;59;0,007864;0,000000;0,21;SAT
100;0,012268;0,000000;0,01;136;0,025520;0,015625;0,00;2;0,012327;0,000000;0,00;UNSAT
1748;0,243810;0,218750;0,13;133;0,023348;0,015625;0,00;55;0,008977;0,015625;0,52;SAT
1721;0,254961;0,234375;0,00;128;0,026351;0,015625;0,00;60;0,019607;0,000000;0,04;SAT
1790;0,264829;0,234375;0,72;112;0,022069;0,015625;0,00;57;0,013509;0,000000;0,10;SAT
100;0,226255;0,187500;0,00;121;0,017578;0,015625;0,20;2;0,001281;0,000000;0,00;UNSAT
1663;0,253739;0,234375;0,00;131;0,019628;0,015625;0,03;61;0,023341;0,015625;0,15;SAT
100;0,067060;0,062500;0,00;108;0,019156;0,015625;0,02;2;0,011416;0,000000;0,00;UNSAT
1792;0,343829;0,250000;0,00;107;0,019567;0,015625;0,00;56;0,020762;0,000000;0,22;SAT
1647;0,263096;0,250000;0,34;117;0,019708;0,015625;0,00;64;0,010211;0,015625;0,18;SAT
100;0,014087;0,015625;0,37;115;0,018370;0,015625;0,06;2;0,002700;0,000000;0,00;UNSAT
100;0,084296;0,062500;0,37;131;0,054939;0,015625;0,07;2;0,001854;0,000000;0,00;UNSAT
1549;0,243547;0,171875;0,27;114;0,020793;0,015625;0,00;67;0,018503;0,015625;0,51;SAT
100;0,003005;0,000000;0,12;128;0,023313;0,015625;0,00;2;0,009720;0,000000;0,00;UNSAT
1612;0,219893;0,203125;0,34;112;0,020353;0,031250;0,00;62;0,022269;0,000000;0,38;SAT
100;0,049730;0,046875;0,00;109;0,024005;0,015625;0,00;2;0,006672;0,000000;0,00;UNSAT
1788;0,237667;0,203125;0,28;112;0,034466;0,015625;0,00;53;0,040878;0,015625;0,15;SAT
1646;0,268937;0,250000;0,00;122;0,020099;0,000000;0,00;60;0,009093;0,000000;0,05;SAT
100;0,011188;0,015625;0,14;124;0,019314;0,015625;0,01;2;0,001840;0,000000;0,00;UNSAT
1594;0,255869;0,250000;0,16;106;0,019692;0,015625;0,02;59;0,016315;0,031250;0,00;SAT
1628;0,271057;0,250000;0,00;126;0,032761;0,015625;0,00;60;0,012451;0,015625;0,00;SAT
100;0,017831;0,015625;0,97;113;0,018955;0,015625;0,01;2;0,004565;0,015625;0,00;UNSAT
1788;0,291262;0,265625;0,61;120;0,027261;0,015625;0,00;56;0,053307;0,000000;0,32;SAT
1643;0,297918;0,234375;0,00;115;0,020346;0,015625;0,20;56;0,008814;0,015625;0,57;SAT
1844;0,288332;0,250000;0,00;112;0,022868;0,015625;0,00;64;0,014928;0,015625;0,16;SAT
100;0,037513;0,031250;0,00;116;0,026600;0,015625;0,12;2;0,001077;0,000000;0,06;UNSAT
100;0,011063;0,000000;0,00;125;0,018152;0,015625;0,03;2;0,000788;0,000000;0,01;UNSAT
100;0,075449;0,062500;0,13;117;0,025146;0,000000;0,08;2;0,033228;0,000000;0,05;UNSAT
100;0,005784;0,000000;0,22;120;0,025720;0,031250;0,02;2;0,014169;0,000000;0,00;UNSAT
100;0,131685;0,109375;0,00;107;0,018871;0,015625;0,00;2;0,029299;0,000000;0,00;UNSAT
1828;0,300400;0,265625;0,21;102;0,018009;0,015625;0,04;58;0,030133;0,015625;0,00;SAT
1693;0,286059;0,250000;0,14;122;0,020946;0,015625;0,00;63;0,020564;0,015625;0,16;SAT
1784;0,245466;0,203125;0,00;126;0,020935;0,031250;0,00;59;0,028341;0,000000;0,34;SAT
100;0,018697;0,015625;0,64;125;0,022378;0,000000;0,00;2;0,001451;0,000000;0,06;UNSAT
1799;0,297662;0,250000;0,33;117;0,024873;0,031250;0,00;57;0,009180;0,000000;0,00;SAT
1764;0,214833;0,203125;0,00;115;0,022390;0,031250;0,03;56;0,007504;0,000000;0,24;SAT
100;0,051905;0,046875;0,50;118;0,033385;0,031250;0,00;2;0,013863;0,000000;0,00;UNSAT
1768;0,282474;0,250000;0,00;129;0,053838;0,046875;0,00;55;0,014457;0,000000;0,21;SAT
1534;0,300645;0,203125;0,00;127;0,047374;0,015625;0,00;63;0,014833;0,015625;0,00;SAT
100;0,060392;0,062500;0,00;114;0,041768;0,015625;0,02;2;0,003396;0,000000;0,00;UNSAT
1823;0,341278;0,250000;0,00;98;0,026401;0,031250;0,00;56;0,008453;0,000000;0,02;SAT
1802;0,353089;0,218750;0,82;121;0,025635;0,015625;0,00;57;0,012047;0,000000;0,01;SAT
1622;0,292639;0,234375;0,00;118;0,029439;0,015625;0,01;57;0,011368;0,000000;0,05;SAT
1952;0,342591;0,281250;0,00;122;0,023136;0,015625;0,00;59;0,011686;0,015625;0,39;SAT
100;0,105104;0,093750;0,30;112;0,026702;0,015625;0,00;2;0,020078;0,000000;0,00;UNSAT
1866;0,319210;0,281250;0,00;116;0,021521;0,015625;0,00;58;0,017313;0,000000;0,62;SAT
1634;0,332086;0,265625;0,00;127;0,020380;0,015625;0,00;56;0,012516;0,015625;0,54;SAT
1684;0,324949;0,250000;0,09;112;0,021612;0,031250;0,00;55;0,011705;0,015625;0,14;SAT
1778;0,322466;0,281250;0,36;112;0,019249;0,015625;0,00;52;0,011069;0,015625;0,18;SAT
1911;0,270089;0,265625;0,32;129;0,022084;0,015625;0,00;59;0,033151;0,000000;0,57;SAT
1851;0,316436;0,250000;0,19;101;0,020664;0,031250;0,00;55;0,009439;0,000000;0,28;SAT
100;0,127465;0,093750;0,50;111;0,022550;0,015625;0,00;2;0,004910;0,000000;0,06;UNSAT
1647;0,249217;0,203125;0,29;99;0,025001;0,015625;0,00;58;0,043202;0,015625;0,36;SAT
2026;0,345896;0,296875;0,14;116;0,042971;0,015625;0,22;51;0,024711;0,015625;0,11;SAT
1611;0,258961;0,234375;0,42;105;0,032704;0,015625;0,03;57;0,035251;0,000000;0,20;SAT
1763;0,231181;0,218750;0,00;130;0,068200;0,015625;0,00;63;0,013511;0,015625;0,40;SAT
100;0,101071;0,078125;0,08;119;0,023059;0,000000;0,00;2;0,008421;0,000000;0,06;UNSAT
100;0,036295;0,015625;0,00;125;0,020744;0,015625;0,00;2;0,003668;0,000000;0,02;UNSAT
100;0,155912;0,125000;0,00;125;0,029037;0,015625;0,00;2;0,013334;0,000000;0,06;UNSAT
100;0,019669;0,031250;0,07;117;0,023215;0,031250;0,00;2;0,034724;0,000000;0,06;UNSAT
100;0,119200;0,078125;0,18;109;0,022964;0,031250;0,05;2;0,000643;0,000000;0,00;UNSAT
1560;0,279365;0,171875;0,47;113;0,021181;0,000000;0,00;60;0,009555;0,000000;0,03;SAT
1624;0,296171;0,218750;0,00;99;0,018893;0,015625;0,00;60;0,028433;0,015625;0,14;SAT
100;0,006974;0,015625;0,00;112;0,025102;0,015625;0,00;2;0,025024;0,000000;0,00;UNSAT
100;0,002458;0,000000;0,08;130;0,025367;0,015625;0,00;2;0,018323;0,000000;0,00;UNSAT
1740;0,292245;0,234375;0,00;124;0,028874;0,031250;0,00;52;0,039622;0,000000;0,34;SAT
100;0,035042;0,031250;0,29;104;0,022789;0,015625;0,00;2;0,004090;0,000000;0,00;UNSAT
1807;0,325460;0,281250;0,66;111;0,030570;0,000000;0,02;59;0,026828;0,015625;0,00;SAT
1756;0,274343;0,234375;0,09;133;0,025752;0,031250;0,00;61;0,044731;0,015625;0,13;SAT
1479;0,173176;0,140625;0,00;121;0,022285;0,015625;0,21;63;0,010252;0,015625;0,07;SAT
1835;0,338675;0,250000;0,01;132;0,017984;0,015625;0,00;54;0,014142;0,000000;0,00;SAT
100;0,081478;0,031250;0,00;119;0,026505;0,015625;0,03;2;0,008968;0,000000;0,00;UNSAT
100;0,068546;0,062500;0,00;110;0,026525;0,015625;0,10;2;0,001983;0,000000;0,00;UNSAT
1825;0,261459;0,218750;0,22;121;0,044061;0,015625;0,00;64;0,046470;0,015625;0,08;SAT
1899;0,321502;0,281250;0,12;103;0,028140;0,015625;0,08;63;0,034413;0,000000;0,01;SAT
1895;0,300028;0,250000;0,43;125;0,016935;0,015625;0,00;60;0,026176;0,000000;0,52;SAT
100;0,107349;0,046875;0,00;134;0,021022;0,031250;0,00;2;0,002204;0,000000;0,00;UNSAT
1783;0,339379;0,265625;0,00;127;0,035962;0,015625;0,00;64;0,014216;0,015625;0,17;SAT
100;0,181726;0,171875;0,76;124;0,018650;0,031250;0,00;2;0,005438;0,000000;0,00;UNSAT
1986;0,296625;0,265625;0,05;111;0,020725;0,031250;0,00;58;0,008071;0,000000;0,03;SAT
1749;0,305250;0,234375;0,20;117;0,017486;0,015625;0,00;64;0,021124;0,015625;0,20;SAT
1843;0,270404;0,218750;0,00;112;0,022590;0,015625;0,00;58;0,011853;0,000000;0,21;SAT
1731;0,310502;0,250000;0,00;122;0,026208;0,015625;0,02;66;0,015019;0,015625;0,27;SAT
1840;0,335723;0,234375;0,00;129;0,025728;0,031250;0,05;65;0,039020;0,015625;0,26;SAT
1826;0,305427;0,234375;0,55;110;0,022725;0,000000;0,00;56;0,061768;0,015625;0,05;SAT
2050;0,359668;0,281250;0,00;127;0,025601;0,031250;0,00;55;0,011977;0,015625;0,55;SAT
1606;0,319869;0,265625;0,33;122;0,019970;0,031250;0,00;59;0,016947;0,015625;0,16;SAT
1477;0,273069;0,187500;0,43;122;0,022953;0,015625;0,01;56;0,012564;0,015625;0,01;SAT
1761;0,319306;0,250000;0,00;104;0,039565;0,031250;0,00;61;0,020378;0,000000;0,04;SAT
1579;0,244323;0,187500;0,00;128;0,025250;0,031250;0,00;54;0,021638;0,000000;0,09;SAT
1723;0,314821;0,218750;0,00;135;0,022617;0,031250;0,00;50;0,009437;0,000000;0,45;SAT
1734;0,315135;0,218750;0,00;108;0,018283;0,015625;0,00;57;0,012325;0,000000;0,37;SAT
100;0,080645;0,046875;0,25;124;0,027802;0,015625;0,01;2;0,032988;0,000000;0,00;UNSAT
1718;0,297828;0,250000;0,23;119;0,031306;0,015625;0,02;60;0,016611;0,000000;0,00;SAT
1933;0,321662;0,234375;0,14;127;0,026461;0,015625;0,05;60;0,013564;0,000000;0,13;SAT
1630;0,229359;0,187500;0,47;129;0,025256;0,031250;0,00;66;0,017158;0,015625;0,44;SAT
100;0,038687;0,015625;0,00;116;0,020302;0,031250;0,08;2;0,005008;0,000000;0,00;UNSAT
1860;0,317963;0,296875;0,28;136;0,023345;0,031250;0,00;65;0,018747;0,015625;0,30;SAT
1979;0,336707;0,281250;0,21;129;0,024596;0,000000;0,00;59;0,011010;0,000000;0,00;SAT
1780;0,293754;0,234375;0,00;123;0,023277;0,015625;0,00;54;0,016655;0,000000;0,65;SAT
1859;0,281436;0,265625;0,00;126;0,023753;0,015625;0,00;60;0,019070;0,000000;0,45;SAT
1654;0,286488;0,250000;0,89;120;0,018506;0,031250;0,01;62;0,009196;0,000000;0,00;SAT
100;0,002561;0,000000;0,05;133;0,019983;0,031250;0,00;2;0,010385;0,000000;0,00;UNSAT
100;0,067271;0,062500;0,47;124;0,026556;0,000000;0,01;2;0,006677;0,000000;0,00;UNSAT
1833;0,282788;0,265625;0,46;134;0,032751;0,015625;0,00;59;0,012144;0,000000;0,00;SAT
2102;0,342921;0,265625;0,00;111;0,033065;0,015625;0,00;58;0,016443;0,015625;0,25;SAT
1590;0,285577;0,218750;0,10;109;0,032023;0,031250;0,09;60;0,009723;0,000000;0,27;SAT
1884;0,332706;0,281250;0,27;125;0,024554;0,031250;0,00;68;0,019140;0,000000;0,28;SAT
100;0,174075;0,156250;0,11;107;0,031350;0,015625;0,02;2;0,002911;0,000000;0,00;UNSAT
1538;0,236768;0,203125;0,02;124;0,016996;0,015625;0,00;59;0,009661;0,015625;0,14;SAT
1482;0,250105;0,234375;0,00;116;0,025442;0,031250;0,00;61;0,013969;0,015625;0,27;SAT
1703;0,264271;0,234375;0,00;130;0,023425;0,031250;0,00;52;0,007483;0,000000;0,00;SAT
1754;0,305320;0,234375;0,00;112;0,019769;0,015625;0,00;56;0,009377;0,000000;0,37;SAT
1720;0,273233;0,265625;0,00;128;0,020442;0,015625;0,00;59;0,012937;0,000000;0,22;SAT
1755;0,263204;0,250000;0,06;116;0,023993;0,031250;0,00;56;0,011681;0,015625;0,23;SAT
1861;0,306707;0,281250;0,30;118;0,021206;0,015625;0,00;58;0,017874;0,000000;0,26;SAT
1579;0,256730;0,250000;0,11;120;0,018376;0,015625;0,00;63;0,010451;0,015625;0,00;SAT
1794;0,309155;0,250000;0,00;124;0,020967;0,015625;0,02;61;0,012676;0,015625;0,18;SAT
100;0,030082;0,031250;0,00;136;0,024303;0,015625;0,02;2;0,010092;0,000000;0,00;UNSAT
100;0,006345;0,000000;0,29;136;0,021648;0,015625;0,01;2;0,005360;0,000000;0,00;UNSAT
1741;0,265054;0,234375;0,00;123;0,025958;0,015625;0,00;53;0,010076;0,000000;0,17;SAT
1846;0,304261;0,281250;0,00;112;0,018741;0,015625;0,07;56;0,023209;0,015625;0,25;SAT
100;0,004438;0,015625;0,09;119;0,016429;0,015625;0,00;2;0,002662;0,000000;0,00;UNSAT
