pasi_rezolutie;timp_rezolutie;cpu_rezolutie;memorie_rezolutie;pasi_dp;timp_dp;cpu_dp;memorie_dp;pasi_dpll;timp_dpll;cpu_dpll;memorie_dpll;rezultat
258;0,346348;0,296875;0,00;60;0,001335;0,015625;0,00;45;0,001368;0,000000;0,00;SAT
140;0,075418;0,046875;0,38;64;0,010751;0,000000;0,00;41;0,001295;0,000000;0,00;SAT
3803;40,755030;38,140625;1,58;58;0,001578;0,000000;0,00;44;0,005492;0,000000;0,00;SAT
6816;130,945865;122,109375;0,00;63;0,034897;0,000000;0,00;44;0,029054;0,000000;0,00;SAT
50;0,003889;0,000000;0,00;64;0,001819;0,000000;0,00;2;0,004763;0,000000;0,00;UNSAT
5814;57,432912;51,656250;0,63;66;0,006953;0,000000;0,00;42;0,014859;0,000000;0,02;SAT
1124;0,433401;0,375000;0,00;62;0,001332;0,000000;0,00;37;0,001261;0,015625;0,00;SAT
176;0,144618;0,140625;0,12;62;0,001229;0,000000;0,00;41;0,001371;0,000000;0,01;SAT
312;0,549976;0,546875;2,81;61;0,001299;0,000000;0,00;41;0,001218;0,000000;0,00;SAT
181;0,101492;0,093750;0,64;57;0,003777;0,000000;0,00;37;0,002428;0,000000;0,00;SAT
293;0,483876;0,421875;1,04;57;0,011387;0,000000;0,00;40;0,002827;0,000000;0,00;SAT
1191;0,554967;0,531250;0,00;56;0,001464;0,000000;0,00;42;0,003931;0,000000;0,00;SAT
140;0,075480;0,046875;0,54;59;0,003022;0,000000;0,00;41;0,001915;0,000000;0,00;SAT
50;0,003585;0,000000;0,00;66;0,002397;0,000000;0,00;2;0,000620;0,000000;0,00;UNSAT
1334;0,972464;0,937500;0,00;55;0,001656;0,000000;0,00;41;0,002436;0,000000;0,00;SAT
308;0,492726;0,484375;0,00;66;0,003247;0,000000;0,00;43;0,001173;0,000000;0,00;SAT
152;0,099201;0,093750;0,56;57;0,004085;0,000000;0,00;41;0,003101;0,000000;0,00;SAT
515;1,928351;1,875000;2,38;58;0,008492;0,000000;0,00;40;0,005074;0,000000;0,00;SAT
50;0,003621;0,000000;0,03;64;0,001272;0,000000;0,00;2;0,000401;0,000000;0,00;UNSAT
8432;206,463976;191,765625;0,03;56;0,002798;0,000000;0,00;42;0,003237;0,000000;0,00;SAT
93;0,023623;0,015625;0,21;63;0,001271;0,000000;0,00;39;0,001202;0,000000;0,00;SAT
304;0,459392;0,453125;2,25;63;0,003716;0,000000;0,00;38;0,001435;0,000000;0,06;SAT
1415;0,724477;0,687500;0,00;52;0,003603;0,000000;0,00;43;0,001809;0,000000;0,07;SAT
260;0,373905;0,359375;1,66;63;0,001420;0,000000;0,00;42;0,001801;0,000000;0,06;SAT
207;0,230864;0,203125;1,43;63;0,003588;0,000000;0,00;40;0,003804;0,000000;0,00;SAT
147;0,076985;0,078125;0,03;58;0,001769;0,000000;0,00;41;0,004827;0,000000;0,00;SAT
462;1,680218;1,593750;0,77;57;0,001302;0,000000;0,00;41;0,001201;0,000000;0,00;SAT
1160;0,562278;0,531250;0,00;63;0,001454;0,000000;0,00;45;0,004318;0,000000;0,00;SAT
4061;52,563428;46,796875;0,00;59;0,003755;0,000000;0,00;43;0,006368;0,000000;0,00;SAT
99;0,028291;0,015625;0,23;66;0,001754;0,000000;0,00;44;0,001369;0,000000;0,00;SAT
2041;4,059066;3,828125;0,00;58;0,008039;0,000000;0,00;44;0,011476;0,000000;0,14;SAT
131;0,064756;0,031250;0,36;64;0,001336;0,000000;0,00;42;0,001261;0,000000;0,00;SAT
50;0,003995;0,000000;0,00;50;0,004361;0,000000;0,00;2;0,001667;0,000000;0,00;UNSAT
174;0,134877;0,125000;0,36;60;0,008131;0,000000;0,00;44;0,002504;0,000000;0,00;SAT
7163;78,514786;72,140625;1,36;61;0,005382;0,000000;0,00;43;0,006368;0,015625;0,00;SAT
103;0,038632;0,015625;0,05;62;0,021560;0,000000;0,00;39;0,014216;0,000000;0,00;SAT
202;0,295100;0,250000;0,20;67;0,003220;0,000000;0,00;43;0,007385;0,000000;0,00;SAT
2529;18,475871;16,781250;0,98;63;0,009402;0,000000;0,00;42;0,003082;0,000000;0,00;SAT
14603;299,147789;285,281250;1,29;60;0,001155;0,000000;0,00;41;0,000756;0,000000;0,00;SAT
