pasi_rezolutie;timp_rezolutie;cpu_rezolutie;memorie_rezolutie;pasi_dp;timp_dp;cpu_dp;memorie_dp;pasi_dpll;timp_dpll;cpu_dpll;memorie_dpll;rezultat
200;0,014634;0,000000;0,61;296;0,029845;0,000000;0,00;2;0,001666;0,000000;0,00;UNSAT
200;0,013429;0,000000;0,05;297;0,022165;0,031250;0,00;2;0,001706;0,000000;0,00;UNSAT
4172;43,251490;42,078125;1,02;280;0,026248;0,015625;0,03;172;0,019312;0,015625;0,40;SAT
1841;9,249937;9,078125;1,77;280;0,023599;0,015625;0,00;174;0,022250;0,015625;0,20;SAT
200;0,024168;0,015625;0,97;293;0,033914;0,031250;0,00;2;0,000999;0,015625;0,00;UNSAT
200;0,009178;0,000000;0,04;292;0,022425;0,031250;0,00;2;0,000403;0,000000;0,00;UNSAT
200;0,017306;0,015625;0,00;311;0,024399;0,015625;0,00;2;0,001409;0,000000;0,00;UNSAT
3991;47,284340;46,265625;0,27;293;0,025372;0,015625;0,03;175;0,021055;0,015625;0,50;SAT
3365;23,962555;23,031250;2,11;282;0,023008;0,015625;0,00;164;0,023313;0,031250;0,00;SAT
200;0,035695;0,031250;0,00;293;0,024947;0,015625;0,03;2;0,000867;0,000000;0,00;UNSAT
2726;36,380641;35,406250;2,09;299;0,025467;0,015625;0,00;172;0,030964;0,031250;0,12;SAT
1275;4,948948;4,765625;1,85;295;0,024217;0,015625;0,00;173;0,021298;0,031250;0,11;SAT
2760;23,028067;22,781250;2,30;298;0,026839;0,031250;0,00;165;0,025064;0,015625;0,00;SAT
1144;3,963554;3,875000;1,12;294;0,029732;0,031250;0,00;176;0,027411;0,031250;0,51;SAT
3777;57,211106;56,000000;1,70;297;0,024493;0,031250;0,03;176;0,021477;0,015625;0,00;SAT
4245;52,933514;51,718750;0,16;301;0,030061;0,015625;0,05;170;0,021808;0,015625;0,46;SAT
2206;11,315408;11,218750;1,81;287;0,023369;0,031250;0,00;171;0,018903;0,015625;0,00;SAT
200;0,017097;0,000000;0,86;285;0,026022;0,015625;0,03;2;0,011959;0,000000;0,00;UNSAT
4836;59,538545;58,343750;1,69;285;0,030605;0,031250;0,03;164;0,028108;0,015625;0,29;SAT
200;0,014038;0,015625;0,84;287;0,022497;0,031250;0,00;2;0,000449;0,000000;0,00;UNSAT
200;0,013712;0,015625;0,00;304;0,022614;0,015625;0,03;2;0,001452;0,000000;0,00;UNSAT
1050;1,149172;1,125000;0,64;283;0,021899;0,015625;0,00;171;0,020056;0,031250;0,30;SAT
1395;5,616559;5,515625;1,90;311;0,024238;0,031250;0,00;169;0,020545;0,015625;0,26;SAT
200;0,015490;0,015625;1,08;274;0,026162;0,000000;0,03;2;0,000324;0,015625;0,00;UNSAT
2443;16,288434;15,953125;1,36;298;0,024389;0,031250;0,00;174;0,019596;0,015625;0,00;SAT
200;0,023056;0,031250;0,91;277;0,021143;0,015625;0,00;2;0,001740;0,000000;0,00;UNSAT
3380;26,076587;25,140625;2,46;289;0,026723;0,015625;0,00;163;0,021807;0,015625;0,00;SAT
3180;27,082341;26,500000;1,39;294;0,022295;0,015625;0,00;161;0,017287;0,015625;0,00;SAT
1224;5,437026;5,250000;1,49;289;0,026243;0,015625;0,00;163;0,035884;0,031250;0,00;SAT
1487;6,471759;6,359375;1,75;289;0,024127;0,015625;0,00;160;0,022783;0,031250;0,12;SAT
200;0,021138;0,015625;1,41;295;0,023758;0,031250;0,07;2;0,000942;0,000000;0,00;UNSAT
6915;104,174407;101,656250;0,22;286;0,022641;0,015625;0,03;173;0,021220;0,015625;0,36;SAT
3176;39,425326;38,656250;2,55;291;0,023308;0,015625;0,00;176;0,022821;0,031250;0,00;SAT
3372;34,715294;34,203125;2,35;280;0,023992;0,015625;0,00;168;0,022665;0,015625;0,00;SAT
4993;93,913139;91,593750;1,70;295;0,034012;0,031250;0,03;171;0,028162;0,031250;0,36;SAT
4489;67,184712;65,343750;1,68;293;0,026683;0,015625;0,03;173;0,029620;0,031250;0,23;SAT
200;0,011319;0,015625;0,00;299;0,021912;0,015625;0,12;2;0,001279;0,000000;0,00;UNSAT
1801;10,614456;10,187500;2,14;302;0,027245;0,015625;0,00;171;0,025273;0,000000;0,00;SAT
5015;79,694709;77,765625;1,50;297;0,030725;0,015625;0,03;163;0,033932;0,015625;0,26;SAT
200;0,006032;0,000000;0,13;290;0,023309;0,031250;0,09;2;0,000426;0,000000;0,00;UNSAT
1041;1,162487;1,078125;0,60;292;0,036180;0,031250;0,00;167;0,024910;0,031250;0,15;SAT
200;0,032120;0,031250;0,00;301;0,023338;0,015625;0,03;2;0,000407;0,000000;0,00;UNSAT
6636;135,505241;132,953125;2,96;299;0,024731;0,015625;0,03;173;0,025957;0,015625;0,20;SAT
200;0,017306;0,015625;0,00;291;0,024561;0,000000;0,03;2;0,000384;0,000000;0,00;UNSAT
200;0,026102;0,031250;0,76;292;0,021704;0,015625;0,00;2;0,000343;0,000000;0,00;UNSAT
2110;10,848663;10,687500;1,36;301;0,020343;0,015625;0,00;177;0,024678;0,031250;0,26;SAT
3704;27,546444;27,156250;0,74;296;0,030607;0,015625;0,03;174;0,028326;0,031250;0,42;SAT
2460;18,421007;18,093750;3,21;291;0,023068;0,031250;0,00;172;0,018823;0,015625;0,00;SAT
200;0,008028;0,015625;0,49;286;0,022679;0,015625;0,05;2;0,000418;0,000000;0,00;UNSAT
2882;23,230884;22,906250;2,30;289;0,022569;0,000000;0,00;169;0,021128;0,031250;0,13;SAT
200;0,013689;0,015625;0,91;294;0,034334;0,031250;0,02;2;0,000551;0,000000;0,00;UNSAT
200;0,021896;0,015625;0,00;271;0,021781;0,015625;0,00;2;0,000930;0,000000;0,00;UNSAT
3316;28,952419;28,234375;1,39;287;0,024119;0,015625;0,00;163;0,021441;0,000000;0,13;SAT
5030;62,102738;61,031250;1,57;302;0,024399;0,015625;0,03;174;0,024142;0,015625;0,12;SAT
2219;14,757944;14,484375;3,07;293;0,032603;0,031250;0,00;170;0,038967;0,031250;0,00;SAT
6379;117,083358;114,515625;1,72;283;0,025488;0,015625;0,03;169;0,021006;0,015625;0,35;SAT
4289;46,678254;45,468750;0,79;286;0,024965;0,015625;0,03;170;0,020046;0,015625;0,18;SAT
2356;19,784741;19,156250;1,94;287;0,026257;0,015625;0,00;165;0,017383;0,015625;0,08;SAT
200;0,044912;0,046875;1,14;294;0,029116;0,015625;0,03;2;0,005662;0,000000;0,00;UNSAT
2785;23,919226;23,171875;0,79;297;0,028597;0,015625;0,00;176;0,023144;0,015625;0,17;SAT
3139;37,266553;36,109375;2,25;296;0,023618;0,031250;0,00;166;0,021195;0,015625;0,00;SAT
3288;32,958443;31,875000;2,09;307;0,030049;0,015625;0,00;169;0,023604;0,015625;0,00;SAT
2226;13,859481;13,578125;2,05;279;0,027607;0,031250;0,00;174;0,022872;0,015625;0,00;SAT
6420;92,102622;90,125000;0,90;303;0,024609;0,015625;0,02;165;0,020621;0,015625;0,05;SAT
1587;8,376989;7,781250;1,14;275;0,031584;0,015625;0,00;162;0,028962;0,015625;0,05;SAT
3175;42,842144;42,015625;2,06;290;0,026220;0,015625;0,00;174;0,031032;0,015625;0,00;SAT
1858;12,189103;11,718750;3,05;298;0,034253;0,015625;0,00;163;0,020060;0,015625;0,00;SAT
200;0,023464;0,015625;0,67;287;0,024481;0,015625;0,00;2;0,000488;0,000000;0,00;UNSAT
200;0,012911;0,000000;0,00;297;0,024539;0,031250;0,00;2;0,002696;0,000000;0,00;UNSAT
4532;54,297805;53,203125;0,00;288;0,024333;0,031250;0,03;168;0,036991;0,031250;0,00;SAT
2675;28,370534;27,671875;1,95;288;0,023071;0,015625;0,00;173;0,020077;0,015625;0,00;SAT
3555;26,063349;25,546875;2,70;291;0,027580;0,015625;0,03;168;0,022241;0,031250;0,13;SAT
4684;60,735106;59,734375;1,89;307;0,022839;0,031250;0,03;178;0,033178;0,015625;0,27;SAT
200;0,035782;0,015625;0,88;288;0,024137;0,000000;0,00;2;0,009547;0,000000;0,00;UNSAT
200;0,054505;0,046875;0,00;284;0,024864;0,031250;0,03;2;0,001845;0,000000;0,00;UNSAT
2283;17,421353;17,015625;2,43;290;0,030164;0,015625;0,00;168;0,021139;0,015625;0,00;SAT
782;8,432199;8,296875;1,45;299;0,029224;0,031250;0,00;167;0,026144;0,015625;0,00;SAT
200;0,031586;0,015625;0,90;308;0,023554;0,015625;0,00;2;0,001146;0,000000;0,00;UNSAT
200;0,026482;0,015625;0,00;292;0,022255;0,015625;0,00;2;0,000389;0,000000;0,00;UNSAT
2671;23,339368;22,906250;1,46;280;0,024224;0,000000;0,00;166;0,019934;0,015625;0,00;SAT
1742;8,075136;7,921875;0,00;282;0,022239;0,015625;0,00;162;0,029226;0,015625;0,00;SAT
4443;67,217504;65,984375;1,88;283;0,029300;0,031250;0,03;167;0,022205;0,015625;0,14;SAT
4856;75,313008;73,500000;0,74;314;0,028043;0,031250;0,03;174;0,025543;0,015625;0,27;SAT
200;0,027858;0,031250;0,56;305;0,040475;0,031250;0,03;2;0,011951;0,000000;0,00;UNSAT
2980;30,528655;29,812500;1,51;300;0,025190;0,015625;0,00;170;0,029957;0,015625;0,02;SAT
4919;60,802187;59,890625;2,99;311;0,033731;0,015625;0,03;167;0,026134;0,031250;0,18;SAT
3851;49,332471;48,265625;1,93;290;0,022899;0,015625;0,03;170;0,022578;0,015625;0,12;SAT
200;0,038747;0,031250;0,00;287;0,023057;0,015625;0,03;2;0,000974;0,015625;0,00;UNSAT
200;0,033985;0,031250;1,32;309;0,028445;0,031250;0,00;2;0,002193;0,000000;0,00;UNSAT
200;0,051834;0,046875;0,00;292;0,022082;0,015625;0,00;2;0,002085;0,000000;0,00;UNSAT
3367;30,658216;30,187500;0,82;284;0,024288;0,031250;0,00;173;0,020401;0,015625;0,07;SAT
200;0,024274;0,015625;0,00;294;0,025970;0,000000;0,08;2;0,004803;0,015625;0,00;UNSAT
4108;38,005072;37,250000;1,69;277;0,029000;0,015625;0,03;171;0,030687;0,015625;0,33;SAT
200;0,023514;0,015625;0,68;288;0,024808;0,031250;0,00;2;0,009842;0,000000;0,00;UNSAT
9145;180,466782;177,484375;1,07;302;0,012316;0,015625;0,03;173;0,012794;0,015625;0,12;SAT
200;0,025109;0,015625;0,80;282;0,021051;0,015625;0,00;2;0,005975;0,000000;0,00;UNSAT
1641;8,971387;8,687500;1,10;312;0,025746;0,015625;0,00;165;0,023861;0,015625;0,00;SAT
1886;9,724431;9,593750;2,06;290;0,024115;0,031250;0,00;173;0,024965;0,015625;0,09;SAT
200;0,059050;0,046875;0,00;314;0,022953;0,015625;0,03;2;0,001912;0,000000;0,00;UNSAT
6610;103,914432;102,265625;2,95;285;0,022971;0,031250;0,03;169;0,019739;0,015625;0,12;SAT
3406;30,526789;30,109375;1,77;284;0,023667;0,015625;0,00;166;0,024713;0,015625;0,00;SAT
3247;26,027904;25,421875;2,20;291;0,023265;0,015625;0,00;176;0,032711;0,015625;0,00;SAT
200;0,008785;0,015625;0,96;282;0,028851;0,031250;0,09;2;0,000490;0,000000;0,00;UNSAT
3798;48,928963;47,750000;1,80;287;0,025822;0,015625;0,03;176;0,024810;0,031250;0,23;SAT
200;0,025838;0,000000;0,88;278;0,023466;0,000000;0,07;2;0,009295;0,015625;0,00;UNSAT
200;0,017685;0,015625;0,07;298;0,023602;0,031250;0,03;2;0,007904;0,000000;0,00;UNSAT
4306;32,080629;31,437500;0,70;306;0,027484;0,015625;0,03;167;0,021467;0,015625;0,17;SAT
200;0,014118;0,015625;1,31;252;0,024255;0,015625;0,00;2;0,002707;0,015625;0,00;UNSAT
1399;7,167194;6,984375;1,31;291;0,035341;0,015625;0,00;166;0,022954;0,015625;0,00;SAT
1696;7,455317;7,125000;2,27;283;0,030118;0,015625;0,00;166;0,023499;0,015625;0,00;SAT
2614;26,962789;26,375000;2,19;291;0,022318;0,015625;0,00;173;0,021325;0,031250;0,07;SAT
200;0,024994;0,015625;0,00;287;0,029116;0,031250;0,03;2;0,002072;0,000000;0,00;UNSAT
200;0,054522;0,046875;0,00;278;0,028588;0,015625;0,03;2;0,004810;0,015625;0,00;UNSAT
5222;82,869536;81,109375;1,01;301;0,031217;0,031250;0,03;171;0,021751;0,015625;0,42;SAT
200;0,011457;0,015625;1,06;302;0,026842;0,015625;0,00;2;0,003666;0,015625;0,00;UNSAT
2001;11,392054;11,218750;0,85;291;0,023050;0,015625;0,00;167;0,027182;0,015625;0,07;SAT
2251;14,968767;14,546875;2,83;300;0,026263;0,015625;0,00;164;0,021142;0,031250;0,06;SAT
200;0,026688;0,015625;0,57;296;0,024239;0,015625;0,00;2;0,006013;0,000000;0,00;UNSAT
4494;55,017649;53,218750;0,23;293;0,036111;0,031250;0,03;166;0,026664;0,000000;0,10;SAT
2296;13,902725;13,609375;2,41;314;0,023498;0,015625;0,00;161;0,016040;0,015625;0,00;SAT
200;0,023934;0,015625;0,00;309;0,027089;0,015625;0,03;2;0,003498;0,000000;0,00;UNSAT
1872;12,925738;12,656250;1,29;299;0,033342;0,031250;0,00;174;0,026912;0,015625;0,24;SAT
3491;38,561086;37,218750;1,04;302;0,023910;0,015625;0,00;172;0,023107;0,031250;0,00;SAT
2398;20,041183;19,281250;2,33;295;0,022362;0,015625;0,00;174;0,023775;0,000000;0,00;SAT
200;0,048833;0,046875;0,69;303;0,025341;0,015625;0,05;2;0,000804;0,000000;0,00;UNSAT
200;0,028123;0,031250;0,05;319;0,026677;0,015625;0,00;2;0,001502;0,015625;0,00;UNSAT
1653;7,512577;7,343750;1,04;305;0,022642;0,015625;0,00;160;0,021658;0,015625;0,00;SAT
200;0,011285;0,000000;0,91;295;0,029206;0,031250;0,03;2;0,001195;0,000000;0,00;UNSAT
200;0,067863;0,046875;0,00;297;0,023725;0,015625;0,00;2;0,004041;0,000000;0,00;UNSAT
4034;45,032717;43,437500;1,85;302;0,027936;0,031250;0,03;166;0,022357;0,015625;0,00;SAT
1339;5,538463;5,421875;0,00;297;0,023298;0,015625;0,00;167;0,019059;0,015625;0,51;SAT
200;0,020736;0,015625;1,01;300;0,032249;0,000000;0,00;2;0,001290;0,000000;0,00;UNSAT
200;0,020425;0,015625;0,00;295;0,024551;0,015625;0,00;2;0,007489;0,000000;0,00;UNSAT
5124;70,438117;68,375000;0,02;285;0,021516;0,015625;0,03;165;0,017742;0,015625;0,32;SAT
1002;1,121356;1,078125;0,00;281;0,022661;0,031250;0,00;174;0,021102;0,015625;0,14;SAT
6749;99,540910;98,031250;1,78;299;0,014641;0,015625;0,03;165;0,019009;0,015625;0,00;SAT
3846;53,844714;51,921875;1,85;307;0,022933;0,031250;0,03;169;0,021265;0,015625;0,47;SAT
200;0,006665;0,015625;0,82;296;0,022753;0,015625;0,00;2;0,000425;0,000000;0,00;UNSAT
2307;16,135861;15,453125;1,32;307;0,024661;0,015625;0,00;168;0,021459;0,015625;0,00;SAT
2360;20,261436;19,484375;1,95;278;0,022707;0,015625;0,00;165;0,017887;0,015625;0,00;SAT
3506;31,121748;29,953125;1,92;295;0,032608;0,015625;0,13;175;0,023645;0,015625;0,15;SAT
3696;45,690858;43,750000;2,12;288;0,026357;0,015625;0,03;167;0,022412;0,031250;0,29;SAT
200;0,038973;0,031250;0,00;279;0,024094;0,031250;0,12;2;0,000336;0,000000;0,00;UNSAT
200;0,020506;0,000000;1,29;311;0,024083;0,015625;0,00;2;0,003367;0,000000;0,00;UNSAT
1713;7,646741;7,578125;0,26;295;0,030312;0,031250;0,00;166;0,027593;0,000000;0,00;SAT
200;0,013580;0,000000;1,10;297;0,026232;0,015625;0,00;2;0,003400;0,015625;0,00;UNSAT
6688;90,892858;89,234375;0,37;311;0,022541;0,000000;0,03;170;0,019962;0,015625;0,31;SAT
200;0,041975;0,031250;0,49;280;0,032352;0,015625;0,00;2;0,007738;0,000000;0,00;UNSAT
6809;89,208699;87,750000;0,38;306;0,012497;0,000000;0,03;174;0,014924;0,015625;0,47;SAT
3332;28,750035;28,093750;1,91;292;0,023886;0,015625;0,00;175;0,021824;0,015625;0,00;SAT
1784;8,815770;8,546875;1,77;294;0,023550;0,031250;0,00;169;0,022286;0,015625;0,02;SAT
200;0,053554;0,046875;0,56;298;0,022052;0,015625;0,00;2;0,000395;0,000000;0,00;UNSAT
2347;13,010821;12,859375;1,53;285;0,023643;0,015625;0,00;175;0,021992;0,031250;0,11;SAT
200;0,008281;0,015625;0,77;282;0,022416;0,015625;0,00;2;0,001394;0,000000;0,00;UNSAT
3880;46,956322;46,031250;1,27;284;0,017625;0,015625;0,03;173;0,024765;0,015625;0,00;SAT
1684;13,622276;13,125000;1,82;293;0,030227;0,015625;0,00;160;0,019080;0,015625;0,00;SAT
200;0,024853;0,015625;0,79;297;0,022570;0,015625;0,00;2;0,001024;0,000000;0,00;UNSAT
200;0,028120;0,031250;0,01;293;0,021087;0,015625;0,00;2;0,000390;0,000000;0,00;UNSAT
200;0,019058;0,031250;0,00;312;0,037451;0,015625;0,00;2;0,000360;0,000000;0,00;UNSAT
10253;140,645931;139,000000;0,61;312;0,012418;0,015625;0,03;173;0,011061;0,000000;0,70;SAT
200;0,042410;0,046875;0,57;290;0,029943;0,000000;0,05;2;0,000581;0,000000;0,00;UNSAT
200;0,006215;0,000000;0,00;277;0,022418;0,015625;0,00;2;0,000433;0,015625;0,00;UNSAT
3546;34,312316;33,640625;1,20;303;0,024030;0,015625;0,03;169;0,020413;0,015625;0,15;SAT
200;0,033556;0,046875;1,01;299;0,023003;0,015625;0,00;2;0,000965;0,000000;0,00;UNSAT
200;0,023671;0,031250;0,09;285;0,030382;0,031250;0,00;2;0,001489;0,000000;0,00;UNSAT
5138;64,561898;63,718750;1,55;283;0,011952;0,015625;0,03;166;0,014869;0,015625;0,00;SAT
6109;82,827434;82,015625;1,69;282;0,012175;0,015625;0,03;172;0,012032;0,015625;0,52;SAT
1861;9,819223;9,609375;2,22;283;0,021951;0,015625;0,00;169;0,019687;0,015625;0,00;SAT
200;0,015398;0,000000;1,02;283;0,028280;0,000000;0,00;2;0,000485;0,000000;0,00;UNSAT
200;0,036592;0,031250;0,00;300;0,023111;0,031250;0,00;2;0,001410;0,000000;0,00;UNSAT
200;0,007082;0,000000;0,00;286;0,022061;0,015625;0,00;2;0,000338;0,000000;0,00;UNSAT
1361;4,986573;4,843750;2,09;302;0,029585;0,015625;0,00;168;0,023779;0,031250;0,20;SAT
200;0,015618;0,015625;0,59;277;0,021520;0,015625;0,00;2;0,002859;0,000000;0,00;UNSAT
1833;9,381775;9,093750;1,17;294;0,022992;0,015625;0,00;174;0,025579;0,031250;0,00;SAT
200;0,048551;0,046875;0,00;287;0,021645;0,015625;0,04;2;0,002025;0,000000;0,00;UNSAT
200;0,018481;0,000000;0,00;313;0,024556;0,015625;0,00;2;0,000390;0,000000;0,00;UNSAT
2882;24,170821;23,703125;1,61;290;0,022103;0,031250;0,00;168;0,017620;0,015625;0,00;SAT
1121;5,667179;5,484375;1,76;292;0,021591;0,015625;0,00;170;0,018338;0,015625;0,12;SAT
2832;23,532548;23,328125;2,07;306;0,018692;0,031250;0,00;173;0,020496;0,015625;0,11;SAT
2140;11,239417;11,171875;3,06;294;0,023636;0,015625;0,00;173;0,022627;0,031250;0,19;SAT
2883;20,509594;20,359375;2,42;297;0,020817;0,015625;0,01;169;0,019800;0,031250;0,07;SAT
2419;14,556635;14,390625;2,35;291;0,021869;0,015625;0,00;169;0,017899;0,015625;0,00;SAT
