pasi_rezolutie;timp_rezolutie;cpu_rezolutie;memorie_rezolutie;pasi_dp;timp_dp;cpu_dp;memorie_dp;pasi_dpll;timp_dpll;cpu_dpll;memorie_dpll;rezultat
6412;74,189393;72,015625;1,89;344;0,026731;0,015625;0,04;221;0,034129;0,031250;0,00;SAT
300;0,114069;0,109375;0,29;348;0,061574;0,031250;0,11;2;0,006631;0,000000;0,00;UNSAT
300;0,078350;0,062500;0,00;367;0,063684;0,046875;0,04;2;0,000825;0,000000;0,00;UNSAT
300;0,056033;0,031250;0,79;348;0,067423;0,046875;0,03;2;0,018981;0,000000;0,00;UNSAT
6347;70,031450;68,671875;1,04;348;0,027046;0,015625;0,03;237;0,031650;0,046875;1,14;SAT
6674;70,838074;69,531250;1,18;351;0,024729;0,015625;0,03;214;0,022007;0,031250;0,24;SAT
300;0,076659;0,062500;1,05;348;0,055279;0,046875;0,03;2;0,013760;0,000000;0,00;UNSAT
5707;61,903042;60,546875;2,05;354;0,024981;0,015625;0,03;227;0,027693;0,031250;0,00;SAT
300;0,051725;0,031250;0,00;338;0,051750;0,046875;0,03;2;0,001765;0,000000;0,00;UNSAT
300;0,051344;0,046875;0,97;336;0,055233;0,046875;0,03;2;0,001528;0,000000;0,00;UNSAT
300;0,110941;0,109375;0,03;333;0,049448;0,046875;0,03;2;0,000812;0,000000;0,00;UNSAT
5595;55,534067;54,609375;1,91;347;0,025118;0,031250;0,03;228;0,032277;0,031250;0,43;SAT
300;0,024712;0,031250;0,68;346;0,047718;0,046875;0,07;2;0,000688;0,000000;0,00;UNSAT
300;0,156462;0,156250;0,19;349;0,052333;0,046875;0,03;2;0,000581;0,000000;0,00;UNSAT
300;0,022326;0,031250;0,00;350;0,064192;0,046875;0,03;2;0,002818;0,000000;0,00;UNSAT
300;0,052344;0,046875;0,00;348;0,047367;0,046875;0,03;2;0,000580;0,000000;0,00;UNSAT
300;0,031063;0,031250;0,00;348;0,047751;0,031250;0,03;2;0,000722;0,000000;0,00;UNSAT
300;0,095577;0,093750;0,00;341;0,047245;0,031250;0,03;2;0,002242;0,000000;0,00;UNSAT
5957;60,770187;59,687500;0,85;347;0,025725;0,015625;0,03;219;0,023375;0,031250;0,45;SAT
300;0,203451;0,187500;0,00;331;0,050053;0,046875;0,08;2;0,000533;0,000000;0,00;UNSAT
300;0,041422;0,046875;0,87;352;0,049658;0,046875;0,04;2;0,000596;0,000000;0,00;UNSAT
300;0,040724;0,046875;0,00;345;0,056793;0,046875;0,03;2;0,001324;0,000000;0,00;UNSAT
300;0,273526;0,265625;0,33;353;0,048668;0,046875;0,03;2;0,000783;0,000000;0,00;UNSAT
300;0,196017;0,187500;0,00;325;0,047986;0,046875;0,03;2;0,002030;0,000000;0,00;UNSAT
300;0,048444;0,031250;0,00;358;0,046314;0,046875;0,03;2;0,004510;0,000000;0,00;UNSAT
7319;71,438399;70,406250;0,84;342;0,023522;0,015625;0,03;231;0,028018;0,031250;0,00;SAT
4684;38,518700;37,812500;1,52;357;0,028310;0,031250;0,04;227;0,033751;0,031250;0,58;SAT
300;0,078961;0,078125;0,37;359;0,050204;0,062500;0,03;2;0,010433;0,000000;0,00;UNSAT
300;0,115052;0,093750;1,00;357;0,059985;0,046875;0,03;2;0,005025;0,000000;0,00;UNSAT
