pasi_rezolutie;timp_rezolutie;cpu_rezolutie;memorie_rezolutie;pasi_dp;timp_dp;cpu_dp;memorie_dp;pasi_dpll;timp_dpll;cpu_dpll;memorie_dpll;rezultat
8859;139,090092;134,531250;0,00;23;1,302019;1,234375;3,77;87;10,051816;9,828125;0,00;Prea dificilă
850;22,365834;21,937500;1,02;20;0,396587;0,375000;0,22;2;0,005986;0,000000;0,00;UNSAT
8910;112,826417;108,859375;0,86;29;0,882633;0,859375;1,45;79;10,065321;9,531250;0,00;Prea dificilă
850;23,579690;22,718750;0,00;23;0,609254;0,578125;0,00;2;0,005724;0,000000;0,00;UNSAT
850;13,191322;12,859375;1,71;22;0,346161;0,343750;0,00;2;0,016736;0,000000;0,00;UNSAT
850;22,563259;21,640625;0,98;23;0,447067;0,406250;0,00;2;0,003637;0,000000;0,00;UNSAT
850;41,763100;40,625000;0,96;24;0,459301;0,437500;0,14;2;0,001070;0,000000;0,00;UNSAT
850;2,904868;2,828125;0,99;21;0,518076;0,515625;0,05;2;0,010537;0,000000;0,00;UNSAT
850;18,381192;17,906250;0,71;15;0,222621;0,203125;0,06;2;0,001800;0,000000;0,00;UNSAT
8943;175,132794;169,671875;0,75;17;0,426967;0,390625;0,00;75;10,055439;9,625000;0,00;Prea dificilă
850;96,669141;93,734375;0,98;9;0,258163;0,250000;0,55;2;0,005742;0,000000;0,00;UNSAT
850;2,140267;2,093750;0,85;18;1,930275;1,875000;4,41;2;0,002325;0,015625;0,00;UNSAT
9055;138,749452;133,234375;0,11;25;0,644256;0,625000;3,91;106;10,110107;9,578125;0,00;Prea dificilă
8862;139,020891;134,437500;0,84;19;0,370837;0,312500;0,00;44;10,115235;9,687500;0,48;Prea dificilă
8891;127,399990;122,968750;1,88;24;0,512941;0,468750;0,23;160;10,170303;9,593750;0,00;Prea dificilă
9114;207,985077;200,750000;0,55;26;0,446069;0,453125;0,37;97;10,315627;9,718750;0,00;Prea dificilă
850;26,261472;25,609375;0,92;21;0,560872;0,546875;0,00;2;0,002496;0,000000;0,00;UNSAT
850;2,211974;2,187500;5,63;29;1,685273;1,625000;0,00;2;0,003538;0,000000;0,09;UNSAT
8962;113,680562;108,828125;0,84;21;0,803695;0,796875;0,29;72;10,224258;9,703125;0,00;Prea dificilă
850;0,248840;0,234375;0,11;21;0,452680;0,421875;0,85;2;0,011216;0,000000;0,00;UNSAT
850;0,675402;0,656250;0,23;3;0,052722;0,062500;0,03;2;0,001331;0,000000;0,00;UNSAT
8803;145,739743;140,625000;1,45;20;1,132512;1,109375;5,15;104;10,025100;9,656250;0,00;Prea dificilă
8965;107,161084;102,953125;1,27;29;0,493465;0,468750;0,20;102;10,043894;9,718750;0,00;Prea dificilă
8986;94,686581;90,937500;1,16;25;0,796463;0,750000;1,98;98;10,209496;9,703125;0,00;Prea dificilă
850;5,249117;5,125000;0,23;17;0,223435;0,218750;0,35;2;0,005016;0,000000;0,00;UNSAT
850;0,289987;0,296875;0,53;22;0,412798;0,406250;0,85;2;0,001057;0,000000;0,00;UNSAT
